datetime,temperature_2m,relative_humidity_2m,cloud_cover,wind_speed_10m,wind_direction_100m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,rain,precipitation,evapotranspiration
2025-04-04 23:00,14.8,81,1,1.8,27,16.0,18.2,16.1,0.00,0.00,0.00
2025-04-05 00:00,14.1,82,0,3.1,74,15.4,18.0,16.1,0.00,0.00,0.00
2025-04-05 01:00,14.3,78,0,2.6,90,15.2,17.9,16.1,0.00,0.00,0.00
2025-04-05 02:00,13.9,78,1,2.6,90,14.6,17.7,16.1,0.00,0.00,0.00
2025-04-05 03:00,13.3,81,24,4.9,79,14.2,17.5,16.1,0.00,0.00,0.00
2025-04-05 04:00,13.2,84,42,5.6,77,14.0,17.3,16.1,0.00,0.00,0.00
2025-04-05 05:00,13.4,85,99,3.9,70,13.9,17.1,16.1,0.00,0.00,0.00
2025-04-05 06:00,13.6,87,100,3.8,70,13.9,16.9,16.1,0.10,0.10,0.02
2025-04-05 07:00,15.2,84,30,5.2,86,14.4,16.7,16.1,0.00,0.00,0.03
2025-04-05 08:00,16.8,79,36,3.8,73,15.5,16.6,16.1,0.00,0.00,0.09
2025-04-05 09:00,18.2,71,32,4.7,20,17.0,16.6,16.1,0.00,0.00,0.22
2025-04-05 10:00,19.4,66,29,4.8,19,18.6,16.7,16.1,0.10,0.10,0.31
2025-04-05 11:00,20.8,61,51,7.2,10,20.3,16.8,16.1,0.10,0.10,0.42
2025-04-05 12:00,20.3,62,90,12.7,13,20.8,17.0,16.1,0.00,0.00,0.32
2025-04-05 13:00,20.1,63,99,13.1,13,21.8,17.3,16.1,0.10,0.10,0.42
2025-04-05 14:00,20.4,60,100,12.9,14,22.3,17.6,16.1,0.00,0.00,0.42
2025-04-05 15:00,19.7,61,99,14.2,14,22.2,17.8,16.1,0.00,0.00,0.32
2025-04-05 16:00,18.9,62,83,11.7,21,21.8,18.0,16.2,0.00,0.00,0.25
2025-04-05 17:00,18.1,63,92,10.6,22,21.1,18.2,16.2,0.00,0.00,0.19
2025-04-05 18:00,17.0,66,82,5.1,35,20.0,18.3,16.2,0.00,0.00,0.08
2025-04-05 19:00,15.1,75,95,3.4,91,18.6,18.3,16.2,0.00,0.00,0.02
2025-04-05 20:00,13.9,80,4,4.3,142,17.4,18.2,16.2,0.00,0.00,0.00
2025-04-05 21:00,13.1,84,1,4.1,173,16.3,18.1,16.2,0.00,0.00,0.00
2025-04-05 22:00,12.7,83,3,4.6,197,15.6,17.9,16.2,0.00,0.00,0.00
2025-04-05 23:00,12.6,80,4,5.4,211,15.0,17.8,16.2,0.00,0.00,0.00
2025-04-06 00:00,12.3,77,6,5.5,223,14.5,17.6,16.2,0.00,0.00,0.00
2025-04-06 01:00,12.3,75,2,4.8,228,14.3,17.5,16.2,0.00,0.00,0.00
2025-04-06 02:00,12.1,71,2,3.9,211,13.8,17.2,16.2,0.00,0.00,0.00
2025-04-06 03:00,11.8,69,5,3.6,207,13.3,17.0,16.3,0.00,0.00,0.00
2025-04-06 04:00,11.3,70,2,5.1,237,12.9,16.8,16.3,0.00,0.00,0.01
2025-04-06 05:00,11.1,70,2,6.4,239,12.6,16.5,16.3,0.00,0.00,0.01
2025-04-06 06:00,10.9,70,0,6.4,232,12.4,16.3,16.3,0.00,0.00,0.03
2025-04-06 07:00,13.5,65,17,7.1,227,12.8,16.1,16.3,0.00,0.00,0.05
2025-04-06 08:00,17.2,55,98,4.7,233,14.3,16.0,16.3,0.00,0.00,0.15
2025-04-06 09:00,19.4,47,93,5.3,276,16.3,15.9,16.3,0.00,0.00,0.27
2025-04-06 10:00,20.9,45,99,6.8,288,18.3,16.0,16.2,0.00,0.00,0.39
2025-04-06 11:00,22.3,43,100,8.7,302,20.1,16.2,16.2,0.00,0.00,0.47
2025-04-06 12:00,22.2,45,100,12.7,329,21.2,16.5,16.2,0.00,0.00,0.46
2025-04-06 13:00,21.3,47,27,15.3,344,21.2,16.8,16.2,0.00,0.00,0.37
2025-04-06 14:00,21.4,43,3,15.5,338,22.0,17.0,16.3,0.00,0.00,0.48
2025-04-06 15:00,21.4,43,2,13.1,337,22.4,17.3,16.3,0.00,0.00,0.44
2025-04-06 16:00,20.6,46,58,13.1,344,22.2,17.6,16.3,0.00,0.00,0.35
2025-04-06 17:00,19.5,51,22,7.2,360,21.5,17.8,16.3,0.00,0.00,0.21
2025-04-06 18:00,18.0,64,94,2.7,65,20.4,17.9,16.3,0.00,0.00,0.07
2025-04-06 19:00,15.7,68,12,4.4,117,18.7,18.0,16.3,0.00,0.00,0.03
2025-04-06 20:00,14.3,74,9,4.0,163,17.3,17.9,16.3,0.00,0.00,0.00
2025-04-06 21:00,13.6,74,11,5.0,182,16.3,17.8,16.3,0.00,0.00,0.00
2025-04-06 22:00,13.4,67,7,6.5,203,15.6,17.7,16.3,0.00,0.00,0.01
2025-04-06 23:00,13.2,63,13,6.9,209,15.0,17.5,16.3,0.00,0.00,0.02
2025-04-07 00:00,13.1,62,61,7.2,216,14.5,17.4,16.3,0.00,0.00,0.02
2025-04-07 01:00,12.8,64,0,6.9,213,14.3,17.2,16.3,0.00,0.00,0.02
2025-04-07 02:00,12.9,65,0,7.6,214,14.0,17.0,16.3,0.00,0.00,0.02
2025-04-07 03:00,12.6,68,31,6.4,214,13.8,16.8,16.3,0.00,0.00,0.01
2025-04-07 04:00,12.5,70,23,6.0,221,13.5,16.7,16.3,0.00,0.00,0.01
2025-04-07 05:00,12.5,72,19,6.7,211,13.4,16.5,16.3,0.00,0.00,0.01
2025-04-07 06:00,12.0,76,11,5.6,200,13.2,16.3,16.3,0.00,0.00,0.03
2025-04-07 07:00,14.3,73,10,7.3,195,13.6,16.1,16.3,0.00,0.00,0.05
2025-04-07 08:00,18.5,60,0,4.1,197,15.1,16.0,16.3,0.00,0.00,0.15
2025-04-07 09:00,20.6,50,0,1.3,201,17.1,16.1,16.3,0.00,0.00,0.27
2025-04-07 10:00,22.0,46,0,2.5,21,19.3,16.2,16.3,0.00,0.00,0.40
2025-04-07 11:00,23.2,42,0,4.7,19,21.3,16.4,16.3,0.00,0.00,0.51
2025-04-07 12:00,24.2,39,0,8.2,18,22.9,16.7,16.3,0.00,0.00,0.58
2025-04-07 13:00,24.2,41,0,11.9,26,23.9,17.1,16.3,0.00,0.00,0.59
2025-04-07 14:00,23.5,42,0,15.8,34,24.3,17.5,16.3,0.00,0.00,0.55
2025-04-07 15:00,22.8,43,0,16.6,42,24.2,17.9,16.3,0.00,0.00,0.48
2025-04-07 16:00,22.0,46,0,15.7,47,23.7,18.2,16.3,0.00,0.00,0.38
2025-04-07 17:00,20.9,49,0,14.5,47,22.8,18.4,16.4,0.00,0.00,0.25
2025-04-07 18:00,19.0,56,0,11.1,50,21.5,18.6,16.4,0.00,0.00,0.12
2025-04-07 19:00,16.3,69,0,5.9,62,19.9,18.6,16.4,0.00,0.00,0.04
2025-04-07 20:00,15.4,75,0,4.5,67,18.4,18.6,16.4,0.00,0.00,0.00
2025-04-07 21:00,15.1,76,0,3.2,63,17.1,18.5,16.4,0.00,0.00,0.00
2025-04-07 22:00,14.7,78,0,2.1,54,16.1,18.4,16.4,0.00,0.00,0.00
2025-04-07 23:00,14.5,80,0,1.2,44,15.3,18.2,16.4,0.00,0.00,0.00
2025-04-08 00:00,13.9,82,0,1.3,15,14.6,18.0,16.4,0.00,0.00,0.00
2025-04-08 01:00,13.2,84,0,2.6,322,14.0,17.8,16.4,0.00,0.00,0.00
2025-04-08 02:00,12.5,83,0,4.1,291,13.6,17.5,16.4,0.00,0.00,0.00
2025-04-08 03:00,12.4,81,0,2.9,294,13.2,17.3,16.4,0.00,0.00,0.00
2025-04-08 04:00,12.4,78,0,2.9,299,12.9,17.0,16.4,0.00,0.00,0.00
2025-04-08 05:00,12.1,77,0,1.8,343,12.6,16.8,16.4,0.00,0.00,0.00
2025-04-08 06:00,11.7,77,0,1.9,354,12.3,16.5,16.4,0.00,0.00,0.02
2025-04-08 07:00,14.0,70,0,3.2,355,12.9,16.3,16.4,0.00,0.00,0.04
2025-04-08 08:00,17.3,64,0,5.7,347,14.5,16.2,16.4,0.00,0.00,0.15
2025-04-08 09:00,19.8,54,0,7.7,345,16.5,16.2,16.4,0.00,0.00,0.29
2025-04-08 10:00,22.5,45,0,10.7,356,18.6,16.3,16.4,0.00,0.00,0.43
2025-04-08 11:00,23.7,41,0,17.2,15,20.5,16.5,16.4,0.00,0.00,0.54
2025-04-08 12:00,24.0,39,0,17.3,26,22.0,16.7,16.4,0.00,0.00,0.59
2025-04-08 13:00,23.9,41,0,14.1,40,23.0,17.1,16.4,0.00,0.00,0.59
2025-04-08 14:00,24.3,42,0,15.7,49,23.7,17.4,16.4,0.00,0.00,0.57
2025-04-08 15:00,24.3,45,6,15.0,45,24.0,17.8,16.5,0.00,0.00,0.49
2025-04-08 16:00,23.1,52,5,14.5,36,23.8,18.1,16.5,0.00,0.00,0.37
2025-04-08 17:00,22.0,56,3,11.2,29,23.0,18.4,16.5,0.00,0.00,0.24
2025-04-08 18:00,20.0,65,5,7.9,360,21.8,18.6,16.5,0.00,0.00,0.10
2025-04-08 19:00,17.2,74,2,5.4,351,20.2,18.7,16.5,0.00,0.00,0.03
2025-04-08 20:00,16.3,77,13,3.3,357,18.8,18.7,16.5,0.00,0.00,0.00
2025-04-08 21:00,15.7,79,42,2.4,347,17.7,18.6,16.5,0.00,0.00,0.00
2025-04-08 22:00,15.3,82,76,6.9,286,17.0,18.5,16.5,0.00,0.00,0.00
2025-04-08 23:00,15.4,81,23,13.6,262,16.7,18.4,16.5,0.00,0.00,0.02
2025-04-09 00:00,15.2,82,91,10.1,261,16.4,18.2,16.5,0.00,0.00,0.01
2025-04-09 01:00,14.2,85,98,7.5,256,15.6,18.1,16.5,0.00,0.00,0.00
2025-04-09 02:00,13.8,90,100,11.9,254,15.3,17.9,16.6,0.00,0.00,0.00
2025-04-09 03:00,13.3,94,79,12.7,253,15.1,17.7,16.6,0.00,0.00,0.00
2025-04-09 04:00,13.1,94,8,11.0,261,14.9,17.6,16.6,0.00,0.00,0.00
2025-04-09 05:00,12.9,94,0,8.7,273,14.6,17.4,16.6,0.00,0.00,0.00
2025-04-09 06:00,12.6,94,0,6.4,278,14.4,17.2,16.6,0.00,0.00,0.02
2025-04-09 07:00,14.7,87,0,7.0,292,14.7,17.1,16.6,0.00,0.00,0.04
2025-04-09 08:00,17.3,78,0,5.7,306,16.0,17.0,16.6,0.00,0.00,0.14
2025-04-09 09:00,19.2,71,0,6.4,346,17.8,17.0,16.6,0.00,0.00,0.27
2025-04-09 10:00,21.1,63,0,9.2,18,19.7,17.0,16.6,0.00,0.00,0.40
2025-04-09 11:00,22.8,57,0,11.9,33,21.5,17.2,16.6,0.00,0.00,0.50
2025-04-09 12:00,23.4,55,3,14.6,37,23.0,17.5,16.6,0.00,0.00,0.55
2025-04-09 13:00,22.6,63,2,15.4,33,23.5,17.8,16.6,0.00,0.00,0.53
2025-04-09 14:00,22.1,63,17,15.4,36,24.0,18.2,16.6,0.00,0.00,0.49
2025-04-09 15:00,21.5,66,95,15.6,42,24.1,18.5,16.6,0.00,0.00,0.42
2025-04-09 16:00,21.0,67,100,14.5,38,23.7,18.8,16.6,0.00,0.00,0.31
2025-04-09 17:00,19.6,73,100,12.1,33,22.7,19.0,16.6,0.00,0.00,0.16
2025-04-09 18:00,18.1,81,100,12.3,44,21.4,19.1,16.6,0.00,0.00,0.07
2025-04-09 19:00,17.2,87,100,8.4,36,20.3,19.1,16.6,0.00,0.00,0.03
2025-04-09 20:00,16.1,94,34,6.9,359,19.3,19.1,16.7,0.00,0.00,0.00
2025-04-09 21:00,14.7,100,96,3.8,8,18.3,19.1,16.7,0.00,0.00,0.00
2025-04-09 22:00,14.0,100,100,2.2,15,17.4,18.9,16.7,0.00,0.00,0.00
2025-04-09 23:00,13.8,100,100,1.3,10,16.6,18.8,16.7,0.00,0.00,0.00
2025-04-10 00:00,13.5,98,100,1.9,359,15.9,18.6,16.7,0.00,0.00,0.00
2025-04-10 01:00,13.9,98,100,5.3,18,15.9,18.5,16.7,0.00,0.00,0.00
2025-04-10 02:00,13.5,99,100,7.0,1,15.8,18.3,16.7,0.00,0.00,0.00
2025-04-10 03:00,13.1,99,100,6.6,349,15.6,18.1,16.7,0.00,0.00,0.00
2025-04-10 04:00,13.4,99,100,4.0,317,15.5,17.9,16.7,0.00,0.00,0.00
2025-04-10 05:00,14.0,93,100,3.0,346,15.5,17.8,16.7,0.00,0.00,0.00
2025-04-10 06:00,15.1,93,100,9.6,71,15.5,17.6,16.7,0.00,0.00,0.02
2025-04-10 07:00,16.7,92,71,9.3,30,15.9,17.5,16.7,0.00,0.00,0.03
2025-04-10 08:00,18.7,84,99,9.4,356,16.9,17.4,16.7,0.00,0.00,0.11
2025-04-10 09:00,21.3,70,100,8.5,342,18.4,17.4,16.7,0.00,0.00,0.24
2025-04-10 10:00,22.9,59,100,11.3,355,20.2,17.5,16.8,0.00,0.00,0.37
2025-04-10 11:00,23.0,56,100,10.7,13,21.7,17.7,16.8,0.00,0.00,0.46
2025-04-10 12:00,23.7,56,94,12.1,33,23.1,18.0,16.8,0.00,0.00,0.51
2025-04-10 13:00,21.5,70,100,16.8,38,22.7,18.1,16.8,0.00,0.00,0.43
2025-04-10 14:00,20.4,74,100,14.6,41,22.8,18.4,16.8,0.00,0.00,0.34
2025-04-10 15:00,19.4,78,100,16.3,45,22.2,18.6,16.8,0.00,0.00,0.21
2025-04-10 16:00,18.8,80,100,17.5,45,21.6,18.7,16.8,0.00,0.00,0.18
2025-04-10 17:00,18.1,84,100,16.4,47,20.9,18.9,16.8,0.00,0.00,0.12
2025-04-10 18:00,17.4,87,100,14.8,50,20.1,18.9,16.8,0.00,0.00,0.06
2025-04-10 19:00,16.2,93,100,13.2,50,19.2,18.9,16.8,0.00,0.00,0.02
2025-04-10 20:00,16.1,94,100,15.7,49,18.6,18.9,16.8,0.00,0.00,0.00
2025-04-10 21:00,16.0,95,100,17.2,52,18.2,18.8,16.8,0.00,0.00,0.00
2025-04-10 22:00,16.1,95,100,15.9,52,17.9,18.7,16.8,0.00,0.00,0.00
2025-04-10 23:00,15.6,97,100,15.8,50,17.6,18.6,16.9,0.00,0.00,0.00
2025-04-11 00:00,15.5,97,100,15.3,50,17.4,18.5,16.9,0.00,0.00,0.00
2025-04-11 01:00,15.7,95,100,17.7,49,17.6,18.5,16.9,0.00,0.00,0.00
2025-04-11 02:00,15.3,99,100,13.3,42,17.3,18.4,16.9,0.00,0.00,0.00
2025-04-11 03:00,14.9,100,100,10.4,27,17.1,18.3,16.9,0.00,0.00,0.00
2025-04-11 04:00,14.6,100,100,9.0,8,16.9,18.2,16.9,0.00,0.00,0.00
2025-04-11 05:00,14.3,99,100,8.7,354,16.6,18.1,16.9,0.00,0.00,0.00
2025-04-11 06:00,14.6,96,100,8.3,350,16.4,18.0,16.9,0.00,0.00,0.02
2025-04-11 07:00,16.0,90,100,8.4,353,16.4,17.9,16.9,0.00,0.00,0.03
2025-04-11 08:00,18.6,81,100,7.6,354,17.0,17.8,16.9,0.00,0.00,0.10
2025-04-11 09:00,20.1,77,100,9.0,358,18.2,17.8,16.9,0.00,0.00,0.19
2025-04-11 10:00,23.8,68,100,7.5,1,19.9,17.8,16.9,0.00,0.00,0.33
2025-04-11 11:00,25.2,67,100,2.4,65,21.2,18.0,16.9,0.00,0.00,0.33
2025-04-11 12:00,27.0,56,100,5.4,177,22.5,18.2,16.9,0.00,0.00,0.34
2025-04-11 13:00,22.2,75,100,19.0,14,22.0,18.3,16.9,0.00,0.00,0.40
2025-04-11 14:00,21.8,74,100,17.1,0,22.5,18.5,16.9,0.00,0.00,0.37
2025-04-11 15:00,19.6,77,100,19.2,348,22.2,18.7,16.9,0.00,0.00,0.25
2025-04-11 16:00,18.0,86,100,8.3,350,22.0,18.9,17.0,0.00,0.00,0.24
2025-04-11 17:00,18.0,85,94,7.3,41,21.6,19.0,17.0,0.00,0.00,0.15
2025-04-11 18:00,16.3,92,98,8.1,16,20.7,19.1,17.0,0.00,0.00,0.06
2025-04-11 19:00,15.3,96,100,3.3,191,19.6,19.1,17.0,0.00,0.00,0.01
2025-04-11 20:00,15.2,97,100,2.9,356,18.7,19.1,17.0,0.00,0.00,0.00
2025-04-11 21:00,14.4,100,98,1.6,41,17.9,19.0,17.0,0.00,0.00,0.00
2025-04-11 22:00,14.0,100,100,3.0,9,17.2,18.9,17.0,0.00,0.00,0.00
2025-04-11 23:00,13.1,100,100,2.8,340,16.7,18.7,17.0,0.00,0.00,0.00
2025-04-12 00:00,12.9,100,100,2.4,316,16.2,18.5,17.0,0.00,0.00,0.00
2025-04-12 01:00,15.6,98,100,10.1,77,17.2,18.9,17.1,0.00,0.00,0.00
2025-04-12 02:00,15.0,100,100,11.6,58,17.1,18.8,17.1,0.00,0.00,0.00
2025-04-12 03:00,14.7,99,100,6.6,36,16.9,18.6,17.1,0.10,0.10,0.00
2025-04-12 04:00,14.6,99,100,3.7,346,16.7,18.5,17.1,0.00,0.00,0.00
2025-04-12 05:00,14.1,99,100,7.9,283,16.4,18.4,17.1,0.00,0.00,0.00
2025-04-12 06:00,14.2,99,100,7.4,300,16.2,18.2,17.1,0.00,0.00,0.01
2025-04-12 07:00,15.1,97,100,6.4,317,16.5,18.1,17.1,0.00,0.00,0.03
2025-04-12 08:00,15.4,99,100,6.3,335,16.7,18.0,17.1,0.00,0.00,0.04
2025-04-12 09:00,15.6,97,100,8.3,344,17.0,17.9,17.1,0.00,0.00,0.05
2025-04-12 10:00,16.3,93,100,7.9,330,17.5,17.8,17.1,0.00,0.00,0.09
2025-04-12 11:00,17.8,86,100,10.1,341,18.2,17.8,17.1,0.30,0.30,0.15
2025-04-12 12:00,18.8,82,100,12.7,344,18.9,17.9,17.1,0.10,0.10,0.23
2025-04-12 13:00,19.1,87,100,9.1,57,18.4,17.8,17.1,0.30,0.30,0.17
2025-04-12 14:00,19.0,85,100,11.0,14,18.9,17.8,17.1,0.00,0.00,0.17
2025-04-12 15:00,18.5,85,100,11.0,358,19.1,17.9,17.1,0.10,0.10,0.16
2025-04-12 16:00,18.7,82,100,8.7,32,19.5,18.0,17.1,0.00,0.00,0.19
2025-04-12 17:00,17.4,87,100,7.9,25,19.3,18.0,17.1,0.00,0.00,0.09
2025-04-12 18:00,16.8,89,100,0.0,104,18.8,18.1,17.1,0.00,0.00,0.04
2025-04-12 19:00,16.4,93,100,1.5,273,18.1,18.1,17.1,0.50,0.50,0.02
2025-04-12 20:00,16.1,97,100,4.4,343,17.5,18.0,17.1,0.70,0.70,0.00
2025-04-12 21:00,15.8,98,100,2.7,323,17.0,18.0,17.1,0.40,0.40,0.00
2025-04-12 22:00,15.8,98,99,1.3,327,16.7,17.9,17.1,0.10,0.10,0.00
2025-04-12 23:00,15.5,98,76,3.8,335,16.4,17.8,17.1,0.00,0.00,0.00
2025-04-13 00:00,15.0,99,34,0.5,315,16.0,17.7,17.1,0.00,0.00,0.00
2025-04-13 01:00,15.5,99,93,2.9,46,16.4,17.6,17.1,0.00,0.00,0.00
2025-04-13 02:00,15.2,100,100,1.9,353,16.0,17.5,17.1,0.00,0.00,0.00
2025-04-13 03:00,14.9,100,100,3.9,20,15.8,17.4,17.1,0.00,0.00,0.00
2025-04-13 04:00,15.2,100,100,5.4,45,15.9,17.3,17.1,0.00,0.00,0.00
2025-04-13 05:00,15.3,99,100,2.7,51,15.9,17.2,17.1,4.50,4.50,0.00
2025-04-13 06:00,15.4,99,100,2.2,56,16.0,17.1,17.1,7.60,7.60,0.01
2025-04-13 07:00,15.6,96,97,2.4,153,16.1,17.0,17.1,6.30,6.30,0.02
2025-04-13 08:00,16.3,93,100,5.2,256,16.4,17.0,17.1,1.40,1.40,0.06
2025-04-13 09:00,17.3,86,100,7.4,274,17.0,17.0,17.1,0.30,0.30,0.13
2025-04-13 10:00,17.4,84,100,6.9,288,17.1,17.0,17.1,0.20,0.20,0.10
2025-04-13 11:00,17.5,84,100,8.1,317,17.4,17.0,17.1,0.40,0.40,0.12
2025-04-13 12:00,17.8,82,100,7.7,323,17.6,17.0,17.1,0.30,0.30,0.15
2025-04-13 13:00,16.5,88,100,11.5,299,17.5,17.2,17.1,5.20,5.20,0.13
2025-04-13 14:00,17.5,85,96,7.9,250,17.7,17.2,17.1,0.60,0.60,0.15
2025-04-13 15:00,18.7,78,96,6.1,284,18.4,17.3,17.1,0.10,0.10,0.24
2025-04-13 16:00,18.2,76,40,3.8,262,18.6,17.4,17.1,0.00,0.00,0.15
2025-04-13 17:00,18.8,70,27,2.8,227,19.0,17.5,17.1,0.00,0.00,0.20
2025-04-13 18:00,17.9,79,28,2.9,182,18.6,17.6,17.1,0.00,0.00,0.08
2025-04-13 19:00,15.6,80,38,5.2,193,17.4,17.6,17.1,0.00,0.00,0.02
2025-04-13 20:00,14.8,82,81,7.7,203,16.6,17.5,17.1,0.00,0.00,0.00
2025-04-13 21:00,14.5,83,14,7.6,210,16.1,17.4,17.1,0.00,0.00,0.00
2025-04-13 22:00,13.9,87,5,6.2,212,15.6,17.3,17.1,0.00,0.00,0.00
2025-04-13 23:00,13.3,90,10,5.4,208,15.2,17.2,17.1,0.00,0.00,0.00
2025-04-14 00:00,12.8,92,18,5.6,222,14.9,17.0,17.1,0.00,0.00,0.00
2025-04-14 01:00,13.5,90,3,6.1,225,15.3,17.0,17.1,0.00,0.00,0.00
2025-04-14 02:00,13.0,91,15,5.7,230,14.8,16.8,17.1,0.00,0.00,0.00
2025-04-14 03:00,12.5,91,68,4.8,254,14.4,16.7,17.1,0.40,0.40,0.00
2025-04-14 04:00,13.3,91,42,5.9,217,14.2,16.5,17.1,0.30,0.30,0.00
2025-04-14 05:00,13.0,92,16,6.4,203,14.0,16.4,17.1,0.00,0.00,0.00
2025-04-14 06:00,12.9,92,7,6.8,200,13.7,16.2,17.1,0.00,0.00,0.02
2025-04-14 07:00,15.4,86,2,9.7,200,14.2,16.0,17.1,0.00,0.00,0.05
2025-04-14 08:00,18.1,75,2,9.4,210,15.5,16.0,17.1,0.00,0.00,0.16
2025-04-14 09:00,20.2,65,1,10.7,223,17.2,16.0,17.0,0.00,0.00,0.29
2025-04-14 10:00,22.0,54,18,13.8,244,18.8,16.2,17.0,0.00,0.00,0.42
2025-04-14 11:00,22.8,50,36,15.3,258,20.1,16.5,17.0,0.10,0.10,0.48
2025-04-14 12:00,22.9,50,41,12.2,292,21.0,16.8,17.0,0.20,0.20,0.49
2025-04-14 13:00,22.7,52,94,12.0,311,21.8,17.0,17.0,0.20,0.20,0.52
2025-04-14 14:00,21.2,64,63,14.2,330,22.0,17.4,17.0,0.10,0.10,0.42
2025-04-14 15:00,20.5,67,31,11.8,343,22.0,17.7,17.0,0.00,0.00,0.35
2025-04-14 16:00,20.2,67,12,7.9,351,21.9,18.0,17.0,0.00,0.00,0.30
2025-04-14 17:00,19.5,69,35,8.6,358,21.3,18.2,17.0,0.00,0.00,0.19
2025-04-14 18:00,18.3,73,47,6.3,6,20.3,18.4,17.0,0.00,0.00,0.09
2025-04-14 19:00,16.5,82,52,3.4,14,19.1,18.4,17.0,0.00,0.00,0.02
2025-04-14 20:00,16.3,82,69,5.2,77,18.3,18.4,17.0,0.00,0.00,0.00
2025-04-14 21:00,15.3,88,62,3.1,84,17.6,18.4,17.1,0.00,0.00,0.00
2025-04-14 22:00,14.7,90,99,3.0,150,16.9,18.3,17.1,0.00,0.00,0.00
2025-04-14 23:00,15.2,88,91,3.1,175,16.7,18.1,17.1,0.00,0.00,0.00
2025-04-15 00:00,14.2,91,86,2.1,243,16.2,18.0,17.1,0.00,0.00,0.00
2025-04-15 01:00,14.3,90,26,1.3,310,16.3,17.9,17.1,0.00,0.00,0.00
2025-04-15 02:00,14.0,90,42,4.3,176,15.9,17.8,17.1,0.00,0.00,0.00
2025-04-15 03:00,13.4,90,82,6.5,215,15.4,17.6,17.1,0.00,0.00,0.00
2025-04-15 04:00,15.1,75,50,14.7,210,15.3,17.4,17.1,0.00,0.00,0.03
2025-04-15 05:00,15.9,68,77,18.0,211,15.4,17.3,17.1,0.00,0.00,0.06
2025-04-15 06:00,16.1,65,67,21.4,217,15.5,17.2,17.1,0.00,0.00,0.09
2025-04-15 07:00,16.8,64,8,21.9,224,15.8,17.1,17.1,0.00,0.00,0.12
2025-04-15 08:00,17.3,66,56,20.9,262,16.5,17.0,17.1,0.40,0.40,0.18
2025-04-15 09:00,15.3,80,100,17.9,281,16.4,17.0,17.1,2.00,2.00,0.15
2025-04-15 10:00,14.1,89,97,10.4,248,15.7,16.9,17.1,1.30,1.30,0.07
2025-04-15 11:00,15.7,77,100,9.2,242,16.6,16.9,17.1,0.40,0.40,0.25
2025-04-15 12:00,15.4,77,100,8.5,245,16.5,16.8,17.1,0.40,0.40,0.14
2025-04-15 13:00,15.9,75,85,7.7,256,16.4,16.8,17.0,0.30,0.30,0.17
2025-04-15 14:00,15.6,68,98,10.5,281,16.8,16.8,17.0,0.30,0.30,0.21
2025-04-15 15:00,16.9,64,99,8.8,268,17.5,16.8,17.0,0.10,0.10,0.26
2025-04-15 16:00,15.4,67,100,5.2,277,17.1,16.9,17.0,0.20,0.20,0.11
2025-04-15 17:00,15.6,67,92,9.3,230,16.9,16.9,17.0,0.10,0.10,0.10
2025-04-15 18:00,14.2,78,78,13.7,201,16.2,16.9,17.0,0.30,0.30,0.07
2025-04-15 19:00,12.9,78,53,11.1,205,15.3,16.8,17.0,0.00,0.00,0.04
2025-04-15 20:00,11.9,81,23,11.1,197,14.5,16.7,17.0,0.90,0.90,0.01
2025-04-15 21:00,10.6,86,86,3.5,226,13.7,16.5,17.0,0.00,0.00,0.00
2025-04-15 22:00,10.9,85,48,16.2,209,13.3,16.3,17.0,0.00,0.00,0.01
2025-04-15 23:00,11.1,78,66,14.4,230,12.9,16.1,17.0,0.00,0.00,0.02
2025-04-16 00:00,10.5,81,100,6.5,249,12.6,15.9,17.0,0.00,0.00,0.00
2025-04-16 01:00,11.4,74,28,15.0,255,13.0,15.5,17.0,0.00,0.00,0.03
2025-04-16 02:00,11.2,72,27,14.2,253,12.6,15.3,17.0,0.00,0.00,0.03
2025-04-16 03:00,11.0,68,34,16.7,256,12.4,15.2,17.0,0.00,0.00,0.04
2025-04-16 04:00,10.7,68,28,17.8,250,12.2,15.0,16.9,0.00,0.00,0.05
2025-04-16 05:00,10.6,68,18,19.6,243,12.1,14.8,16.9,0.00,0.00,0.05
2025-04-16 06:00,10.5,69,25,20.0,245,12.0,14.7,16.9,0.00,0.00,0.07
2025-04-16 07:00,11.9,64,24,22.6,247,12.3,14.5,16.9,0.00,0.00,0.10
2025-04-16 08:00,13.3,59,24,25.0,244,13.1,14.5,16.9,0.00,0.00,0.17
2025-04-16 09:00,14.8,52,16,28.9,263,14.2,14.5,16.9,0.00,0.00,0.26
2025-04-16 10:00,16.1,46,6,29.4,273,15.4,14.5,16.9,0.00,0.00,0.36
2025-04-16 11:00,17.1,41,5,30.1,278,16.6,14.7,16.8,0.00,0.00,0.45
2025-04-16 12:00,17.8,38,1,29.5,280,17.8,14.9,16.8,0.00,0.00,0.50
2025-04-16 13:00,17.9,41,1,27.3,282,18.7,15.2,16.8,0.00,0.00,0.51
2025-04-16 14:00,18.1,39,0,24.7,284,19.2,15.5,16.8,0.00,0.00,0.49
2025-04-16 15:00,18.1,41,0,22.3,288,19.4,15.8,16.8,0.00,0.00,0.44
2025-04-16 16:00,17.7,41,0,19.1,295,19.2,16.1,16.8,0.00,0.00,0.36
2025-04-16 17:00,16.7,48,1,14.6,299,18.5,16.3,16.8,0.00,0.00,0.24
